Dataset,Strategy,Budget,Hamming Loss,Exact Match,F1-score,Execution Time (s),Memory Usage (MB),Queried Instances,Queries per Second,Query Rate,Drift Points,Number of Drifts
SynHPInc,ClusterHardness_0.05_global_K10_30%,0.3,0.24047857142857143,0.0005142857142857143,0.43101862708719846,646.7301363945007,466.96484375,8281,12.804413361910585,0.2366,[],0
SynHPInc,ClusterHardness_0.1_global_K10_30%,0.3,0.24047142857142856,0.0005142857142857143,0.43104876837448264,614.186362028122,576.4765625,8199,13.34936837888398,0.23425714285714286,[],0
SynHPInc,ClusterHardness_0.3_global_K10_30%,0.3,0.24047857142857143,0.0005142857142857143,0.43101862708719846,634.9900405406952,591.90625,8414,13.250601525711275,0.2404,[],0
SynHPInc,ClusterHardness_0.5_global_K10_30%,0.3,0.240475,0.0005142857142857143,0.4310383026497312,627.7014198303223,0,8375,13.34233082070118,0.2392857142857143,[],0
SynHPInc,ClusterHardness_0.7_global_K10_30%,0.3,0.24047857142857143,0.0005142857142857143,0.4310346396460682,650.7747256755829,0,8526,13.101307816078721,0.2436,[],0
SynHPInc,ClusterHardness_0.9_global_K10_30%,0.3,0.24049642857142858,0.0005142857142857143,0.4310215156272299,634.1307020187378,841.66015625,8526,13.44517774152507,0.2436,[],0
SynHPInc,ClusterHardness_0.05_per_label_K10_30%,0.3,0.24047857142857143,0.0005142857142857143,0.43101862708719846,897.1706397533417,555.23046875,10500,11.70345922475434,0.3,[],0
SynHPInc,ClusterHardness_0.1_per_label_K10_30%,0.3,0.24048571428571427,0.0005142857142857143,0.4310161153132581,904.7645304203033,582.484375,10500,11.60522947901404,0.3,[],0
SynHPInc,ClusterHardness_0.3_per_label_K10_30%,0.3,0.240475,0.0005428571428571429,0.4310430750202179,914.4936180114746,808.62890625,10500,11.481764107694682,0.3,[],0
SynHPInc,ClusterHardness_0.5_per_label_K10_30%,0.3,0.24047857142857143,0.0005142857142857143,0.4310348070976641,904.653653383255,183.62890625,10500,11.606651850386871,0.3,[],0
SynHPInc,ClusterHardness_0.7_per_label_K10_30%,0.3,0.24048214285714287,0.0005142857142857143,0.4310173712002283,899.2251858711243,502.6484375,10500,11.676719207801243,0.3,[],0
SynHPInc,ClusterHardness_0.9_per_label_K10_30%,0.3,0.240475,0.0005142857142857143,0.4310476799391084,899.3629727363586,156.3046875,10500,11.67493027654141,0.3,[],0
