Dataset,Strategy,Budget,Hamming Loss,Exact Match,F1-score,Execution Time (s),Memory Usage (MB),Queried Instances,Queries per Second,Query Rate,Drift Points,Number of Drifts
SynHPGrad,ClusterHardnessUncertainty_per_label_K5,0.3,0.26175,0.013085714285714286,0.4860300061842918,973.2453122138977,1175.16796875,10500,10.788646878878913,0.3,"[10175, 10207, 10239, 10271, 10303, 10335, 10399, 10495, 10623, 10943]",10
SynHPInc,NoQuery,,0.24047857142857143,0.0005142857142857143,0.43101862708719846,133.00913000106812,0.46875,0,0.0,0.0,[],0
SynHPInc,FullSupervision,,0.24043928571428572,0.0006285714285714285,0.4312538965796108,1557.5767993927002,1816.24609375,35000,22.470802090559204,1.0,[],0
SynHPInc,Random,0.3,0.24047999999999997,0.00052,0.43103394053565475,560.8224009513855,872.01171875,10500.0,18.726736986603527,0.3,0.0,[]
SynHPInc,Uncertainty,0.3,0.24048214285714287,0.0005142857142857143,0.4310173712002283,604.8031802177429,830.140625,10500,17.36101982172078,0.3,[],0
SynHPInc,QBC,0.3,0.24047857142857143,0.0005142857142857143,0.43101862708719846,2756.5357189178467,128.35546875,10500,3.809128946865982,0.3,[],0
SynHPInc,ClusterHardness_global_K10,0.3,0.24047857142857143,0.0005142857142857143,0.43101862708719846,626.8007388114929,498.6953125,8281,13.21153516140074,0.2366,[],0
SynHPInc,ClusterHardnessUncertainty_global_K10,0.3,0.2404892857142857,0.0005428571428571429,0.4310287997716569,769.7505209445953,326.0625,10190,13.238055347459063,0.29114285714285715,[],0
SynHPInc,ClusterHardness_per_label_K10,0.3,0.24047857142857143,0.0005142857142857143,0.43101862708719846,895.987774848938,609.99609375,10500,11.718909894468462,0.3,[],0
SynHPInc,ClusterHardnessUncertainty_per_label_K10,0.3,0.24048571428571427,0.0005142857142857143,0.4310161153132581,964.6236441135406,459.0234375,10500,10.885074260904288,0.3,[],0
